id,name,absolute_magnitude,estimated_diameter_min,estimated_diameter_max,is_potentially_hazardous,relative_velocity,miss_distance,orbiting_body,close_approach_date,approach_month,approach_day,close_approach_date_display,has_missing_data,size_uncertainty,diameter_diff,diameter_velocity_ratio,energy_proxy,proximity_risk,orbital_stability_index,predicted_hazard,hazard_probability,approach_date
54523979,(2025 FJ),27.979,0.0067414757,0.015074398,False,10.969284428,933929.958065894,Earth,2025-03-21,3,21,2025-03-21,False,1.4953487845015476,0.0083329223,0.001374237134513657,0.00041217014194568807,0.9875082787612585,9.76129404933032e-08,False,0.0,2025-03-21
54523981,(2025 FK),25.082,0.0255949907,0.0572321392,False,11.9633842443,7583244.415192034,Earth,2025-03-21,3,21,2025-03-21,False,1.4953487826755592,0.0316371485,0.004783942238356882,0.026830455198656337,0.8985707927005601,1.1022773774470076e-08,False,0.0,2025-03-21
2483656,483656 (2005 ES70),23.76,0.0470494961,0.1052058716,False,12.0535175001,8465703.760025302,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487813156607,0.0581563755,0.008728229879711643,0.16917942387302948,0.8867675134021761,9.799933531589714e-09,False,0.0,2025-03-14
3114018,(2002 CS11),21.4,0.1394938229,0.3119176705,False,5.4574765793,60380665.61609978,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487813513386,0.1724238476,0.05715419314543499,0.9038652658802385,0.19238221606253447,3.034661278018944e-09,False,0.435,2025-03-14
3365954,(2007 AF2),21.77,0.1176399894,0.2630510131,False,14.6353682668,60427074.67515968,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487810201131,0.1454110237,0.017973651793697958,3.898766683620738,0.1917614746207147,1.1307452572302674e-09,False,0.015,2025-03-14
3724646,(2015 OO35),24.5,0.0334622374,0.0748238376,False,15.5225024255,38324285.99035653,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487821641511,0.0413616002,0.004820346330053147,0.10093537687837795,0.4873959303578035,1.6809863668863985e-09,False,0.0,2025-03-14
3758927,(2016 RN1),21.02,0.1661709017,0.3715694322,True,17.1560018113,29647994.13152051,Earth,2025-03-14,3,14,2025-03-14,False,1.49534878145537,0.20539853049999998,0.021658276577894823,15.099136221596696,0.6034451247866812,1.9660230287181735e-09,True,0.87,2025-03-14
3770320,(2017 DR109),27.6,0.0080270317,0.0179489885,False,20.3141808196,65676911.26101055,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487796072484,0.0099219568,0.0008835693971317828,0.0023862644189816063,0.12154261654359866,7.495281808008444e-10,False,0.0,2025-03-14
3837683,(2019 AQ5),25.4,0.022108281,0.0494356193,False,4.3449365227,54092292.86630402,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487830109125,0.027327338299999997,0.011377754091854961,0.002280797925811396,0.27649194908622365,4.25481981647446e-09,False,0.0,2025-03-14
3838894,(2019 ET),24.5,0.0334622374,0.0748238376,False,15.0344278392,48110563.736064084,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487821641511,0.0413616002,0.004976833066098342,0.0946877389308756,0.35650018972063036,1.382523904762608e-09,False,0.0,2025-03-14
3878589,(2019 TF3),28.0,0.0066765941,0.0149293183,False,13.5470406836,59335472.75085414,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487829352896,0.008252724199999999,0.0011020353927240641,0.0006106731179170471,0.2063621272974292,1.2440595173119276e-09,False,0.0,2025-03-14
54291148,(2022 OC1),22.06,0.102933082,0.2301653685,False,17.6158766376,19455122.270489346,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487812681276,0.1272322865,0.01306579134465135,3.783802473551708,0.7397792393640732,2.917842025463837e-09,False,0.0,2025-03-14
54362907,(2022 DF26),27.2,0.0096506147,0.0215794305,False,7.1572686982,12413545.592859639,Earth,2025-03-14,3,14,2025-03-14,False,1.495348781434,0.0119288158,0.003015037077681192,0.0005147716024283688,0.833963404009928,1.1255293762121891e-08,False,0.0,2025-03-14
54471058,(2024 RO15),25.29,0.0232570687,0.0520043867,False,8.1382023603,73775922.7416631,Earth,2025-03-14,3,14,2025-03-14,False,1.495348783081872,0.028747318,0.006390156498650023,0.0093148723167582,0.013214799396371824,1.6655468956449966e-09,False,0.0,2025-03-14
54496017,(2024 UY4),26.48,0.0134448195,0.0300635304,False,4.8372521323,26900700.427637056,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487825339802,0.0166187109,0.006215001736059083,0.0006357954074048108,0.6401913784146654,7.684890560834807e-09,False,0.0,2025-03-14
54496838,(2024 UX10),26.51,0.0132603497,0.0296510433,False,20.6843749343,70185458.40202703,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487803482768,0.0163906936,0.0014334996050971288,0.011153334821949992,0.06123882867289254,6.888274694770462e-10,False,0.0,2025-03-14
54520792,(2025 DS6),27.063,0.0102790973,0.0229847603,False,2.7227565079,7470154.095231307,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487808915524,0.012705663,0.008441724492553917,9.001969694570822e-05,0.900083425141086,4.916563295961859e-08,False,0.0,2025-03-14
54521615,(2025 DZ24),24.761,0.0296725573,0.0663498551,False,7.2924419135,17988675.611207113,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487802176597,0.036677297799999994,0.009098441357094807,0.0155333773744197,0.7593936041470316,7.623033551090899e-09,False,0.0,2025-03-14
54521723,(2025 DK29),24.447,0.0342890124,0.0766725626,False,1.6926063105,26258646.296033338,Earth,2025-03-14,3,14,2025-03-14,False,1.49534878114581,0.042383550199999995,0.04529852105853885,0.001291313964922074,0.6487791329490478,2.2499440110844286e-08,False,0.01,2025-03-14
54522919,(2025 ES2),27.537,0.0082633277,0.0184773625,False,8.8636277446,2195060.781310037,Earth,2025-03-14,3,14,2025-03-14,False,1.4953487829386491,0.0102140348,0.002084627539920885,0.0004956133017670967,0.9706401029912303,5.1397493631322774e-08,False,0.0,2025-03-14
3717075,(2015 FE345),22.95,0.0683211199,0.1527706684,False,8.3471359512,59106593.72439278,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487812441562,0.0844495485,0.018302166071469988,0.24842477790151385,0.20942348427742252,2.02687320338845e-09,False,0.0,2025-03-15
54016206,(2020 FO),25.9,0.0175612318,0.0392681082,False,20.5819347367,5121209.509825131,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487836311254,0.0217068764,0.001907891979172413,0.025650293006877625,0.9315015852640479,9.487269989763161e-09,False,0.0,2025-03-15
54087576,(2020 VN1),27.93,0.0068953287,0.0154184238,False,17.3209058824,74013144.2279831,Earth,2025-03-15,3,15,2025-03-15,False,1.495348786050796,0.008523095100000001,0.000890162668435654,0.0010996668672279587,0.010041858370809065,7.800465921189476e-10,False,0.0,2025-03-15
54342584,(2023 EC),25.53,0.0208235599,0.0465628955,False,10.985292795,12500899.199984074,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487817039235,0.0257393356,0.004238657664290322,0.01218269048219473,0.8327950113483875,7.281940229254962e-09,False,0.0,2025-03-15
54349267,(2023 FN),24.46,0.0340843469,0.0762149166,False,22.1340488113,41181691.08677518,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487808574215,0.0421305697,0.0034433337185508658,0.21689106579782327,0.44917688874515294,1.0970715685287263e-09,False,0.0,2025-03-15
54518883,(2025 CX1),24.67,0.0309424699,0.069189466,False,8.3786699072,7594948.802942964,Earth,2025-03-15,3,15,2025-03-15,False,1.495348780268751,0.03824699610000001,0.008257810221231386,0.023252523831949302,0.8984142414005487,1.5714481947725778e-08,False,0.0,2025-03-15
54520532,(2025 DV4),25.503,0.0210840956,0.047145471,False,6.990748969,6898096.253488472,Earth,2025-03-15,3,15,2025-03-15,False,1.495348781130758,0.0260613754,0.00674397996681949,0.005121148284884255,0.90773494871603,2.0737053237691162e-08,False,0.0,2025-03-15
54520924,(2025 DW14),23.274,0.0588511531,0.1315951789,False,20.919314717,14792839.801262703,Earth,2025-03-15,3,15,2025-03-15,False,1.49534878130163,0.0727440258,0.00629060658440497,0.9972747970377098,0.8021393044191251,3.231476427664441e-09,False,0.0,2025-03-15
54521612,(2025 DW24),24.24,0.0377185489,0.0843412394,False,9.6454628768,8690067.758212412,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487816374271,0.0466226905,0.008744136023048096,0.055816947709748634,0.8837665468980422,1.193036589612035e-08,False,0.0,2025-03-15
54521717,(2025 DO27),24.788,0.0293058941,0.0655299715,False,15.2332761476,6592732.473630076,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487829439642,0.036224077400000006,0.004301764824917472,0.06529900553020918,0.9118193226901758,9.957291748010618e-09,False,0.0,2025-03-15
54521725,(2025 DU29),24.335,0.0361039714,0.0807309343,False,15.2870035142,19952592.21494739,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487811461277,0.044626962900000004,0.005281017579737556,0.1229602299429581,0.7331253615040123,3.27852355243131e-09,False,0.0,2025-03-15
54522865,(2025 EG2),24.589,0.0321184794,0.0718191034,False,11.5783376188,7439224.062418392,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487825503669,0.039700624000000004,0.006202885575161131,0.049660644956587785,0.9004971278438071,1.1609837773989437e-08,False,0.0,2025-03-15
54522922,(2025 EV2),22.685,0.0771889222,0.1725996771,False,18.4051738303,27869076.507013194,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487810083426,0.09541075489999999,0.009377780329129694,1.7418060063617065,0.627238925253313,1.949564008623339e-09,False,0.0,2025-03-15
54523490,(2025 EF4),24.663,0.0310423775,0.0694128664,False,5.8531962921,458819.434850595,Earth,2025-03-15,3,15,2025-03-15,False,1.4953487825869278,0.0383704889,0.011858967807672167,0.011457928673965318,0.9938630895929926,3.7236178674564035e-07,False,0.0,2025-03-15
54523984,(2025 FO),23.853,0.0450769971,0.1007952297,False,18.0391502607,2274903.124261134,Earth,2025-03-15,3,15,2025-03-15,False,1.49534878094557,0.0557182326,0.005587581911748469,0.3332361351670072,0.9695721767698051,2.436806344499152e-08,False,0.0,2025-03-15
2325102,325102 (2008 EY5),20.17,0.2457847746,0.5495914639,False,30.1770124086,69739452.48849533,Earth,2025-03-16,3,16,2025-03-16,False,1.495348781302759,0.3038066893,0.01821225562220913,151.17236910213575,0.06720435263381797,4.751658549884441e-10,False,0.415,2025-03-16
3632080,(2013 EG68),24.9,0.0278326768,0.0622357573,False,18.6786907494,22143040.953764476,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487809739652,0.0344030805,0.003331912184583876,0.08410325400468918,0.7038271525786644,2.417777350752024e-09,False,0.0,2025-03-16
3758247,(2016 QE44),21.57,0.1289896833,0.2884297004,False,18.2207466839,28319657.452524807,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487815971722,0.1594400171,0.015829740976249826,7.966219655753941,0.6212122082407483,1.9379645733326463e-09,False,0.055,2025-03-16
3802451,(2018 GJ2),20.6,0.2016299194,0.4508582062,False,12.2272351587,23280684.405082893,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487814265165,0.2492282868,0.036873275139327186,13.701763465832842,0.6886106743618399,3.512982542918662e-09,False,0.26,2025-03-16
54075550,(2020 UF2),21.73,0.1198270801,0.2679414966,True,14.9425193644,27889193.41130528,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487810847337,0.1481144165,0.017931480633604578,4.29504374110397,0.6269698528689946,2.399607543576214e-09,False,0.025,2025-03-16
54194978,(2021 RU7),23.47,0.0537718498,0.1202375114,False,11.8894074986,22378852.689596742,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487810427022,0.0664656616,0.010112994395570863,0.24571991785999103,0.7006730675818186,3.758391092319959e-09,False,0.0,2025-03-16
54298762,(2022 QF7),22.05,0.1034081995,0.2312277636,False,19.8013747064,74763912.85209131,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487815029882,0.1278195641,0.011677359124226102,4.847419667038132,0.0,6.754802186735513e-10,False,0.005,2025-03-16
54427469,(2024 DQ),24.87,0.0282198679,0.063101543,False,7.777261175,30238534.236589726,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487819266449,0.034881675099999995,0.008113594436411607,0.01519754032184968,0.595546392864537,4.252189206423168e-09,False,0.0,2025-03-16
54489167,(2024 TT5),24.64,0.0313729225,0.0701519874,False,16.7378745713,44033322.677797996,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487816173474,0.03877906490000001,0.004191212396840863,0.09672095039446077,0.41103507028971287,1.3568074924344666e-09,False,0.0,2025-03-16
54505727,(2024 XD11),28.09,0.0064055286,0.0143231974,False,1.4092439415,20046190.605637535,Earth,2025-03-16,3,16,2025-03-16,False,1.4953487821911502,0.0079176688,0.010163745947883501,5.835690958731586e-06,0.7318734421338302,3.5398264345057613e-08,False,0.0,2025-03-16
54522530,(2025 EC1),26.353,0.0142545981,0.0318742503,False,6.4928900002,3281813.879613983,Earth,2025-03-16,3,16,2025-03-16,False,1.495348780199918,0.017619652199999995,0.004909100616061288,0.0013651992051476583,0.9561043054808201,4.6929724778176126e-08,False,0.0,2025-03-16
3553062,(2010 XA11),26.1,0.0160160338,0.0358129403,False,16.2789116817,26025592.875647705,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487810806276,0.0197969065,0.002199959125047607,0.012172244581897472,0.6518963242716407,2.360336929098417e-09,False,0.0,2025-03-17
3714001,(2015 FN35),23.73,0.0477040198,0.1066694311,False,19.8101606607,41798940.08139867,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487814119013,0.058965411300000006,0.005384581827830103,0.47631683550330617,0.4409209137556601,1.207665703763121e-09,False,0.0,2025-03-17
3831218,(2018 TD2),26.5,0.0133215567,0.0297879063,False,20.7039822274,73826392.17115074,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487800335477,0.0164663496,0.001438752505330988,0.011329942598386652,0.012539748726037248,6.542360459632465e-10,False,0.0,2025-03-17
3976545,(2020 AB2),27.0,0.0105816886,0.023661375,False,6.8972264046,48738059.70606939,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487803890757,0.013079686399999998,0.003430563767519565,0.0006301862164495917,0.34810715695833094,2.974796639530749e-09,False,0.0,2025-03-17
54248634,(2022 DX3),25.38,0.0223128464,0.0498930414,False,15.0917565033,53070093.94166674,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487823914198,0.027580195,0.0033059797505406523,0.02828782228415245,0.29016430631904455,1.2485626930602397e-09,False,0.0,2025-03-17
54342587,(2023 EF),26.18,0.0154367182,0.0345175513,False,4.3535741662,19128895.317364372,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487824188798,0.0190808331,0.007928554787922336,0.0007794923038942465,0.7441426673961287,1.200781980710991e-08,False,0.0,2025-03-17
54505035,(2024 XA8),22.86,0.0712122941,0.1592355304,False,8.8949605381,14996847.254329775,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487810272665,0.08802323629999999,0.01790176917794549,0.31945374800642795,0.7994106156000865,7.496456170859566e-09,False,0.0,2025-03-17
54523982,(2025 FN),27.736,0.0075397158,0.0168593171,False,13.2619378427,2199076.751089974,Earth,2025-03-17,3,17,2025-03-17,False,1.4953487830027086,0.0093196013,0.0012712559280527898,0.0008428182164923706,0.9705863876407793,3.428882671079011e-08,False,0.0,2025-03-17
2141078,141078 (2001 XQ30),18.65,0.4949427609,1.1067256584,False,6.6943576856,29107286.94692167,Earth,2025-03-18,3,18,2025-03-18,False,1.495348781259171,0.6117828975,0.16532215790928517,60.74880833323958,0.6106773196246982,5.132032042914552e-09,False,0.225,2025-03-18
2303450,303450 (2005 BY2),20.49,0.2121069879,0.4742856434,True,7.2502330399,25586139.034666482,Earth,2025-03-18,3,18,2025-03-18,False,1.495348781146931,0.2621786555,0.06541660672007056,5.60820484761926,0.6577742113994937,5.390676602719098e-09,True,0.725,2025-03-18
3557535,(2011 CK50),24.2,0.0384197891,0.0859092601,False,11.9232910188,14658609.23782037,Earth,2025-03-18,3,18,2025-03-18,False,1.495348781144586,0.047489471,0.007205163403672939,0.09013889385661183,0.8039346968527432,5.721515621730615e-09,False,0.0,2025-03-18
3781467,(2017 RY15),22.73,0.0756057762,0.1690596552,False,11.1457584592,17133773.585288037,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487817747653,0.09345387899999999,0.015168070958908476,0.6002597057999971,0.770828292264685,5.236454680186908e-09,False,0.0,2025-03-18
54055085,(2020 TL2),24.5,0.0334622374,0.0748238376,False,14.8472655474,46406320.1472951,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487821641511,0.0413616002,0.0050395702401310445,0.09234489426130998,0.3792951923329275,1.4513641523457425e-09,False,0.0,2025-03-18
54062082,(2020 TS4),27.9,0.0069912523,0.0156329154,False,6.8309498324,56647272.85350299,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487816683184,0.008641663099999999,0.002288541971989201,0.00017827158449540076,0.24231797544397193,2.584281969590121e-09,False,0.0,2025-03-18
54105264,(2021 AA5),25.8,0.0183888672,0.0411187571,False,8.3326483251,69827853.11615211,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487814318518,0.0227298899,0.0049346564856385606,0.0048270971810022625,0.06602195561519664,1.718653224664401e-09,False,0.0,2025-03-18
54316913,(2022 UR1),24.04,0.0413575665,0.0924783301,False,17.3430024795,36971497.7938257,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487813993458,0.05112076360000001,0.005332313721877883,0.23788579490410636,0.5054900635421795,1.5595836324394184e-09,False,0.0,2025-03-18
54340261,(2023 BJ5),28.31,0.0057883526,0.0129431498,False,5.0206961815,72476693.90366499,Earth,2025-03-18,3,18,2025-03-18,False,1.495348775945007,0.007154797199999999,0.002577959177791368,5.465725490669337e-05,0.030592552759393765,2.7481326001831995e-09,False,0.0,2025-03-18
54381339,(2023 RZ3),25.7,0.0192555078,0.0430566244,False,18.7303118917,16189487.265877781,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487815324447,0.0238011166,0.0022987670813468817,0.028003347774761475,0.7834585343612748,3.2977816438684115e-09,False,0.0,2025-03-18
54430777,(2024 EH4),23.81,0.0459785188,0.1028110936,False,14.2875016875,55989458.2123001,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487816462723,0.0568325748,0.007195876217459939,0.2218362553673816,0.2511165336802734,1.2500789445316508e-09,False,0.0,2025-03-18
54499613,(2024 VB4),24.51,0.0333084924,0.0744800533,False,13.6636996006,51532624.12282436,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487818793993,0.0411715609,0.005450943410431054,0.07713589928398204,0.31072863689232555,1.420199765560674e-09,False,0.0,2025-03-18
54521713,(2025 DU25),27.235,0.009496312,0.0212343993,False,5.3373547603,1114818.047670408,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487858849612,0.011738087300000002,0.0039784500475674705,0.00027275459745511945,0.985088821529768,1.6806215922061405e-07,False,0.0,2025-03-18
54523832,(2025 FB),24.012,0.0418943037,0.0936785109,False,7.4988922703,12462980.777473044,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487808762618,0.051784207199999994,0.012492313200847238,0.04622896443186274,0.8333021868166652,1.0699930586095667e-08,False,0.0,2025-03-18
54523942,(2025 FC),28.792,0.0046361233,0.0103666868,False,17.1753164081,66173.450931114,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487775522871,0.0057305635,0.0006035805427788799,0.0003286468138494792,0.9991149011815095,8.798557365210912e-07,False,0.0,2025-03-18
54523943,(2025 FD),23.866,0.0448079398,0.1001935994,False,24.5386453524,1944242.598902117,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487817844873,0.0553856596,0.004083094154592384,0.6056491387448603,0.9739949057675927,2.09603708162355e-08,False,0.0,2025-03-18
54523985,(2025 FP),27.197,0.0096639567,0.0216092642,False,8.9100442809,785222.075714098,Earth,2025-03-18,3,18,2025-03-18,False,1.4953487842378124,0.011945307499999998,0.00242527012422628,0.0008010869605988021,0.9894973116606733,1.4293139643321014e-07,False,0.0,2025-03-18
3732114,(2015 UG51),25.8,0.0183888672,0.0411187571,False,18.1233610962,52212414.047859415,Earth,2025-03-19,3,19,2025-03-19,False,1.4953487814318518,0.0227298899,0.0022688262338171664,0.022834811103145152,0.3016361496334,1.0567870508542138e-09,False,0.0,2025-03-19
3750669,(2016 GC135),23.49,0.0532788665,0.1191351672,False,8.7800069917,29904822.931948222,Earth,2025-03-19,3,19,2025-03-19,False,1.495348780856366,0.06585630070000001,0.013568914843988393,0.130349586999517,0.6000099273681645,3.808587195550058e-09,False,0.0,2025-03-19
3764835,(2016 WM8),24.2,0.0384197891,0.0859092601,False,8.5119706044,72927066.57902199,Earth,2025-03-19,3,19,2025-03-19,False,1.495348781144586,0.047489471,0.010092758080671926,0.045938854979743836,0.02456862145114358,1.6109465831151125e-09,False,0.0,2025-03-19
54296739,(2022 QO2),27.66,0.0078082728,0.0174598287,False,16.3409066888,9310511.430309538,Earth,2025-03-19,3,19,2025-03-19,False,1.4953487783237345,0.009651555899999999,0.0010684736797357092,0.0014212557527477298,0.8754678417015315,6.572798407073295e-09,False,0.0,2025-03-19
54416960,(2023 XR14),28.34,0.0057089334,0.0127655632,False,17.2112008625,34310532.08398954,Earth,2025-03-19,3,19,2025-03-19,False,1.4953487834808956,0.007056629799999999,0.0007417009017548441,0.0006162292181604935,0.5410816425316376,1.693407090392804e-09,False,0.0,2025-03-19
54458504,(2024 NV1),25.16,0.0246919266,0.0552128263,False,9.0847815967,73932626.06169449,Earth,2025-03-19,3,19,2025-03-19,False,1.4953487802322005,0.030520899699999996,0.006077507280973686,0.013891492821931873,0.01111882402465203,1.4888446218014156e-09,False,0.0,2025-03-19
54490132,(2024 TT9),24.66,0.0310852938,0.0695088301,False,14.8237397756,58831928.205367304,Earth,2025-03-19,3,19,2025-03-19,False,1.495348781895088,0.038423536300000005,0.004689021201951488,0.07379645535727539,0.21309725560034487,1.1466454047675092e-09,False,0.0,2025-03-19
54520803,(2025 DE7),25.211,0.02411876,0.053931187,False,4.3204421747,18175295.408562593,Earth,2025-03-19,3,19,2025-03-19,False,1.4953487827045746,0.029812427,0.012482793385319371,0.0029280354519753272,0.7568974828200931,1.2734747103551902e-08,False,0.0,2025-03-19
